temperature,humidity,speed,power
0.18,0.55,0.23,435.27
0.13,0.66,0.23,395.4
0.1,0.66,0.23,389.35
0.1,0.71,0.15,397.34
0.13,0.66,0.15,403.33
0.08,0.77,0.15,425.29
0.08,0.77,0.08,477.2
0.1,0.71,0.15,549.16
0.15,0.71,0.15,517.01
0.21,0.55,0.31,548.22
0.23,0.51,0.38,574.67
0.26,0.41,0.46,581.86
0.28,0.38,0.31,560.2
0.26,0.38,0.46,600.31
0.28,0.28,0.15,549.86
0.28,0.31,0.38,532.64
0.26,0.3,0.38,533.06
0.23,0.38,0.31,608.99
0.18,0.45,0.31,593.6
0.21,0.51,0.31,596.45
0.18,0.6,0.31,541.1
0.18,0.6,0.31,539.1
0.18,0.6,0.31,507.21
0.18,0.55,0.23,479.2
0.13,0.66,0.15,435.34
0.08,0.71,0.23,417.3
0.1,0.71,0.15,397.34
0.08,0.71,0.15,391.35
0.1,0.66,0.15,403.33
0.08,0.77,0.23,421.3
0.08,0.71,0.08,475.27
0.08,0.71,0,523.13
0.13,0.71,0.15,535.11
0.18,0.55,0.23,557.15
0.23,0.41,0.23,587.02
0.26,0.34,0.23,599
0.28,0.28,0.23,579.03
0.28,0.28,0.31,587.02
0.28,0.22,0.31,597
0.28,0.22,0.23,543.09
0.28,0.22,0.23,593.1
0.26,0.28,0.31,639.02
0.23,0.38,0.31,668.89
0.21,0.46,0.23,684.86
0.21,0.46,0.23,669.29
0.21,0.46,0.23,632.08
0.21,0.51,0.15,573.23
0.18,0.55,0.08,555.14
0.15,0.6,0.08,477.2
0.15,0.66,0.15,449.32
0.13,0.71,0,414.03
0.13,0.71,0.08,415.31
0.1,0.78,0.08,393.34
0.1,0.78,0.08,435.27
0.1,0.78,0,475.21
0.08,0.85,0.08,557.15
0.18,0.66,0.15,605.08
0.26,0.46,0.23,581.03
0.28,0.43,0.31,610.98
0.31,0.38,0.38,636.94
0.36,0.32,0.31,654.91
0.36,0.29,0.31,652.91
0.36,0.32,0.31,628.95
0.36,0.29,0.23,625.04
0.33,0.34,0.31,622.96
0.31,0.38,0.23,680.96
0.26,0.51,0.15,692.85
0.28,0.51,0.15,720.8
0.28,0.51,0.23,634.49
0.28,0.56,0.23,609.28
0.26,0.61,0.23,579.22
0.26,0.67,0.15,564.92
0.23,0.66,0,438.99
0.21,0.72,0,424.59
0.18,0.71,0.15,404.2
0.18,0.78,0,411.91
0.18,0.78,0,437.78
0.18,0.78,0,464.52
0.15,0.85,0,453.61
0.18,0.78,0,550.3
0.21,0.85,0,566.69
0.28,0.72,0,565.06
0.31,0.61,0.15,573.04
0.36,0.52,0.08,626.96
0.38,0.47,0.15,599.08
0.36,0.43,0.15,593.01
0.38,0.36,0.23,604.99
0.38,0.36,0.15,624.96
0.38,0.29,0.23,657
0.33,0.34,0.23,692.85
0.31,0.38,0.23,708.82
0.31,0.52,0.15,692.85
0.28,0.56,0.15,700.92
0.28,0.56,0.31,664.89
0.26,0.61,0.31,599
0.23,0.66,0.23,515.14
0.21,0.72,0.23,453.24
0.18,0.78,0.23,425.34
0.15,0.78,0.23,379.37
0.18,0.78,0.31,381.36
0.18,0.78,0.31,411.37
0.18,0.78,0.31,433.28
0.18,0.78,0.31,461.23
0.18,0.78,0.31,511.15
0.18,0.78,0.38,582.64
0.18,0.78,0.31,589.08
0.21,0.66,0.46,617.78
0.23,0.55,0.46,617.78
0.26,0.46,0.31,621.04
0.26,0.55,0.38,636.81
0.26,0.46,0.38,620.84
0.26,0.46,0.38,578.05
0.26,0.41,0.38,577.04
0.23,0.46,0.31,644.93
0.23,0.41,0.31,684.94
0.21,0.46,0.31,692.85
0.21,0.51,0.23,634.94
0.18,0.6,0.23,595.01
0.18,0.66,0.23,521.13
0.18,0.66,0.15,451.25
0.13,0.71,0.08,457.3
0.13,0.71,0.08,411.31
0.1,0.78,0.08,397.39
0.1,0.78,0,381.36
0.05,0.84,0.15,413.31
0.05,0.84,0.15,439.27
0.08,0.85,0.08,425.29
0.08,0.85,0.08,453.24
0.13,0.78,0.08,489.26
0.21,0.66,0.08,487.25
0.23,0.61,0.31,525.12
0.28,0.46,0.31,549.08
0.28,0.38,0.38,537.1
0.31,0.34,0.31,545.09
0.33,0.39,0.54,539.1
0.33,0.34,0.54,537.1
0.31,0.38,0.38,579.03
0.28,0.46,0.38,627.13
0.23,0.61,0.31,609.38
0.23,0.66,0.31,610.98
0.23,0.66,0.38,545.09
0.21,0.72,0.15,533.11
0.18,0.71,0.08,461.6
0.15,0.85,0.15,427.34
0.18,0.78,0.08,403.33
0.15,0.85,0.15,387.35
0.13,0.85,0.15,371.38
0.13,0.85,0.15,375.37
0.15,0.71,0.23,383.36
0.15,0.66,0.15,405.32
0.1,0.78,0.15,431.34
0.15,0.71,0.23,481.2
0.21,0.6,0.23,503.23
0.23,0.51,0.31,535.11
0.28,0.43,0.31,527.12
0.31,0.28,0.46,579.03
0.33,0.22,0.54,610.98
0.33,0.22,0.54,601
0.36,0.17,0.62,581.03
0.33,0.13,0.54,537.94
0.31,0.2,0.46,555.07
0.28,0.16,0.38,613.07
0.26,0.21,0.31,597
0.23,0.33,0.31,586.17
0.21,0.46,0.23,585.32
0.18,0.49,0.31,576.91
0.13,0.54,0.23,519.32
0.1,0.66,0.23,472.63
0.1,0.66,0.23,409.87
0.1,0.6,0.15,385.08
0.13,0.54,0.23,383.36
0.1,0.66,0.15,383.36
0.08,0.64,0.23,407.32
0.1,0.66,0.23,431.74
0.08,0.64,0.31,499.17
0.08,0.64,0.23,525.12
0.1,0.6,0.31,579.13
0.15,0.45,0.38,587.02
0.21,0.13,0.54,606.99
0.23,0.07,0.54,616.97
0.23,0.07,0.62,620.97
0.23,0.09,0.62,631.02
0.23,0.11,0.62,553.08
0.23,0.07,0.62,545.09
0.21,0.07,0.69,591.01
0.18,0.13,0.46,653
0.18,0.15,0.38,660.9
0.15,0.17,0.31,666.89
0.13,0.4,0.31,646.92
0.13,0.45,0.31,619.06
0.08,0.59,0.23,553.08
0.05,0.64,0.15,515.14
0.03,0.7,0.23,473.21
0.05,0.64,0.23,435.27
0.08,0.59,0.15,399.39
0.08,0.54,0.15,415.31
0.03,0.64,0.08,431.28
0.03,0.7,0.15,433.34
0,0.7,0,493.18
0,0.77,0.23,542.13
0.05,0.77,0.15,597.1
0.13,0.45,0.15,601
0.18,0.23,0.15,601
0.21,0.18,0.15,612.93
0.23,0.16,0.15,630.95
0.23,0.11,0.15,618.97
0.26,0.08,0.08,593.01
0.26,0.08,0.15,557.07
0.26,0.09,0.15,595.1
0.23,0.09,0.15,644.93
0.21,0.33,0.31,668.89
0.18,0.37,0.31,662.99
0.15,0.45,0.31,620.97
0.15,0.45,0.38,603.29
0.13,0.54,0.31,537.36
0.13,0.54,0.23,512.14
0.1,0.6,0.23,452.24
0.1,0.66,0.15,416.23
0.1,0.66,0.15,388.6
0.1,0.66,0.23,403.56
0.08,0.71,0.15,403.56
0.08,0.71,0.15,431.79
0.08,0.64,0.23,466.57
0.08,0.71,0.15,527.8
0.15,0.66,0.23,523.08
0.21,0.51,0.31,527.57
0.26,0.34,0.38,542.05
0.31,0.28,0.46,548.58
0.33,0.2,0.54,548.58
0.36,0.13,0.54,556.92
0.36,0.17,0.46,510.68
0.38,0.15,0.46,546.09
0.36,0.29,0.38,565.35
0.33,0.39,0.38,601.5
0.31,0.47,0.38,617.56
0.28,0.56,0.31,599
0.28,0.61,0.38,571.05
0.26,0.72,0.38,573.04
0.26,0.72,0.46,473.21
0.26,0.72,0.31,449.25
0.26,0.72,0.38,389.4
0.26,0.72,0.46,381.36
0.23,0.72,0.31,359.45
0.23,0.72,0.31,389.35
0.23,0.72,0.31,397.34
0.21,0.78,0.31,437.27
0.21,0.78,0.23,467.22
0.21,0.78,0.23,481.12
0.26,0.72,0.23,490.71
0.33,0.52,0.38,544.64
0.41,0.36,0.38,536.06
0.46,0.24,0.46,548.29
0.49,0.18,0.46,535.9
0.51,0.15,0.54,573.73
0.51,0.13,0.54,539.9
0.54,0.15,0.46,541.05
0.51,0.22,0.38,569.62
0.49,0.3,0.31,603.48
0.44,0.44,0.31,609.38
0.41,0.52,0.23,610.62
0.41,0.57,0.31,584.24
0.41,0.62,0.38,531.94
0.41,0.68,0.46,525.54
0.38,0.74,0.38,461.58
0.38,0.74,0.46,388.5
0.38,0.68,0.46,359.45
0.38,0.68,0.38,359.4
0.38,0.68,0.31,393.34
0.36,0.72,0.23,361.4
0.33,0.72,0.23,375.37
0.31,0.79,0.23,403.33
0.31,0.79,0.15,425.29
0.36,0.62,0.08,461.3
0.36,0.56,0.23,497.24
0.44,0.32,0.23,535.11
0.44,0.29,0.46,537.1
0.44,0.29,0.46,569.05
0.46,0.26,0.54,533.11
0.44,0.29,0.54,507.15
0.41,0.36,0.54,445.26
0.36,0.56,0.62,457.3
0.33,0.56,0.62,513.22
0.28,0.67,0.62,527.12
0.28,0.67,0.62,523.85
0.28,0.67,0.54,519.32
0.26,0.72,0.54,502.28
0.26,0.72,0.54,460.38
0.26,0.72,0.54,399.42
0.26,0.67,0.54,359.47
0.26,0.67,0.38,344.71
0.26,0.61,0.46,338.35
0.23,0.72,0.38,338.35
0.23,0.72,0.38,369.89
0.23,0.72,0.38,380.88
0.23,0.66,0.54,425.44
0.23,0.66,0.38,463.34
0.23,0.66,0.38,475.21
0.28,0.51,0.54,507.15
0.28,0.51,0.46,489.18
0.31,0.47,0.38,517.14
0.33,0.39,0.38,517.14
0.33,0.31,0.46,495.24
0.33,0.31,0.38,487.19
0.31,0.34,0.46,489.18
0.31,0.34,0.46,533.18
0.28,0.38,0.54,521.13
0.26,0.46,0.46,527.12
0.23,0.51,0.46,534.98
0.23,0.55,0.31,500.2
0.23,0.55,0.31,481.04
0.23,0.55,0.15,416.3
0.23,0.61,0.15,382.54
0.23,0.61,0.08,369.93
0.18,0.66,0.08,367.06
0.15,0.71,0.15,355.17
0.15,0.71,0,375.46
0.15,0.78,0,387.44
0.13,0.78,0,385.08
0.13,0.78,0,395.16
0.15,0.78,0.23,428.79
0.23,0.72,0.23,461.91
0.28,0.56,0.38,477.14
0.33,0.47,0.46,489.67
0.36,0.43,0.38,505.16
0.38,0.36,0.31,527.17
0.41,0.29,0.38,498.58
0.44,0.29,0.38,471.33
0.41,0.36,0.31,459.23
0.38,0.39,0.38,467.22
0.36,0.47,0.38,511.15
0.33,0.56,0.31,517.14
0.33,0.56,0.38,511.21
0.31,0.61,0.23,489.18
0.33,0.61,0.23,465.22
0.33,0.61,0.23,417.19
0.31,0.67,0.23,404.63
0.31,0.67,0.23,383.36
0.31,0.67,0.15,389.35
0.28,0.72,0.15,349.42
0.28,0.72,0.15,373.38
0.26,0.78,0,377.42
0.26,0.78,0.08,373.38
0.23,0.78,0,406.4
0.23,0.85,0,431.34
0.26,0.85,0.15,467.83
0.31,0.72,0.23,489.67
0.36,0.62,0.23,488.22
0.41,0.47,0.31,504.44
0.44,0.36,0.23,490.77
0.44,0.36,0.38,499.12
0.44,0.4,0.54,496.05
0.41,0.44,0.46,505.11
0.38,0.56,0.46,531.41
0.36,0.62,0.46,582.58
0.33,0.67,0.46,599
0.33,0.67,0.38,555.76
0.33,0.67,0.38,557.66
0.33,0.67,0.38,501.53
0.33,0.67,0.31,449.25
0.31,0.72,0.23,429.28
0.31,0.72,0.31,363.39
0.31,0.72,0.23,331.45
0.31,0.79,0.15,323.5
0.31,0.79,0.23,367.39
0.31,0.79,0.23,351.41
0.31,0.79,0.15,365.39
0.31,0.79,0.23,379.62
0.31,0.85,0.31,418.65
0.33,0.79,0.31,446.32
0.33,0.79,0.38,436.62
0.36,0.72,0.31,445.09
0.38,0.74,0.46,463
0.44,0.62,0.62,475.02
0.46,0.57,0.54,451.9
0.46,0.57,0.38,454.66
0.44,0.68,0.38,437.78
0.41,0.74,0.23,464.15
0.41,0.79,0.15,486.96
0.38,0.86,0.15,478.62
0.38,0.79,0.15,464.45
0.38,0.79,0.15,452.24
0.36,0.86,0.08,445.6
0.36,0.86,0.15,403.55
0.36,0.79,0.15,357.32
0.36,0.79,0.23,338
0.33,0.79,0.15,334.64
0.31,0.85,0.15,330.01
0.28,0.92,0.15,345.93
0.26,0.92,0.23,337.44
0.28,0.85,0.31,349.47
0.28,0.92,0.08,391.35
0.28,0.92,0.15,419.3
0.28,0.92,0.15,441.32
0.28,0.92,0.08,469.22
0.31,0.92,0.23,475.21
0.33,0.93,0.23,465.22
0.41,0.79,0.08,473.21
0.49,0.57,0.23,445.26
0.51,0.53,0.23,433.34
0.54,0.45,0.15,413.31
0.54,0.45,0.23,437.33
0.49,0.57,0.46,489.18
0.44,0.68,0.23,454.29
0.41,0.68,0.31,466.64
0.33,0.79,0.23,460.42
0.31,0.85,0.23,446.25
0.31,0.79,0.38,400.63
0.31,0.85,0.46,388.85
0.31,0.92,0.31,344.25
0.31,0.92,0.31,338.26
0.31,0.92,0.31,323.87
0.33,0.85,0.31,320.29
0.33,0.85,0.38,340.68
0.36,0.86,0.31,355.27
0.36,0.86,0.31,373.1
0.38,0.79,0.38,388.03
0.38,0.79,0.38,409.41
0.41,0.79,0.46,423.7
0.46,0.68,0.46,409.41
0.51,0.57,0.38,411.31
0.54,0.53,0.46,409.38
0.56,0.49,0.38,381.36
0.59,0.45,0.38,389.4
0.59,0.45,0.46,411.31
0.59,0.49,0.38,401.33
0.54,0.59,0.46,449.25
0.51,0.57,0.38,443.26
0.49,0.63,0.46,435.27
0.49,0.63,0.46,431.34
0.46,0.74,0.38,416.17
0.44,0.79,0.38,376.67
0.44,0.79,0.38,353.12
0.44,0.86,0.38,344.25
0.44,0.86,0.38,323.64
0.46,0.79,0.38,335.85
0.46,0.79,0.38,323.69
0.46,0.79,0.31,338.31
0.44,0.93,0.31,361.07
0.44,0.93,0.31,363.63
0.44,0.86,0.23,403.56
0.46,0.86,0.31,405.67
0.49,0.79,0.31,407.76
0.54,0.63,0.38,414.07
0.62,0.49,0.31,435.09
0.67,0.39,0.31,409.87
0.69,0.29,0.38,417.39
0.69,0.29,0.38,420.33
0.69,0.26,0.31,415.77
0.69,0.26,0.31,414.03
0.64,0.34,0.23,436.37
0.62,0.38,0.15,457.24
0.59,0.41,0.23,455.24
0.56,0.45,0.15,417.3
0.51,0.57,0.08,423.29
0.46,0.62,0.15,393.34
0.51,0.53,0.15,359.45
0.44,0.74,0.23,341.43
0.44,0.74,0.23,333.49
0.41,0.79,0.23,323.46
0.38,0.79,0.31,337.44
0.36,0.86,0.31,342.04
0.36,0.86,0.23,356.28
0.36,0.86,0.23,355.22
0.36,0.93,0.15,422.54
0.36,0.93,0.08,411.4
0.36,0.93,0.08,426.68
0.38,0.86,0.08,434.2
0.41,0.86,0.08,448.6
0.46,0.68,0.15,416.11
0.46,0.68,0.23,405.47
0.46,0.68,0.23,407.89
0.46,0.68,0.23,382.66
0.44,0.74,0.23,395.21
0.44,0.68,0.23,447.81
0.41,0.74,0.23,458.14
0.38,0.74,0.31,449.74
0.36,0.79,0.31,448.92
0.33,0.85,0.31,453.54
0.33,0.85,0.31,406.09
0.33,0.85,0.15,350.61
0.33,0.93,0.23,305.49
0.36,0.86,0.23,319.47
0.36,0.86,0.31,299.5
0.33,0.85,0.38,311.48
0.33,0.85,0.31,333.45
0.33,0.85,0.31,351.62
0.33,0.85,0.31,375.43
0.33,0.85,0.46,427.34
0.33,0.79,0.46,433.28
0.33,0.72,0.38,455.24
0.31,0.85,0.46,485.19
0.31,0.79,0.54,473.21
0.31,0.56,0.77,467.22
0.28,0.56,0.62,467.22
0.28,0.56,0.69,441.32
0.26,0.55,0.62,425.29
0.26,0.51,0.69,437.94
0.23,0.55,0.62,489.67
0.23,0.51,0.54,491.77
0.23,0.51,0.46,485.8
0.23,0.51,0.54,485.54
0.21,0.51,0.62,479.23
0.21,0.51,0.46,430.95
0.21,0.51,0.54,409.87
0.21,0.51,0.54,397.25
0.21,0.51,0.46,374.08
0.18,0.49,0.54,369.88
0.15,0.54,0.46,377.88
0.15,0.45,0.46,363.65
0.13,0.49,0.46,396.8
0.13,0.49,0.38,419.13
0.13,0.49,0.38,455.24
0.15,0.45,0.38,497.17
0.15,0.45,0.46,493.18
0.18,0.37,0.46,525.12
0.23,0.3,0.46,563.06
0.23,0.3,0.38,605.08
0.23,0.26,0.46,561.06
0.23,0.26,0.54,541.1
0.23,0.26,0.38,571.12
0.21,0.33,0.54,578.17
0.18,0.33,0.38,591.41
0.18,0.33,0.46,615.86
0.18,0.37,0.46,573.82
0.18,0.37,0.38,547.04
0.18,0.37,0.31,579.22
0.18,0.41,0.23,496.05
0.18,0.41,0.23,488.11
0.18,0.45,0.23,439.3
0.18,0.45,0.23,424.54
0.18,0.49,0.23,409.87
0.21,0.46,0.31,394.64
0.21,0.51,0.31,405.67
0.21,0.55,0.46,439.23
0.21,0.55,0.38,445.6
0.23,0.51,0.38,557
0.23,0.55,0.38,559.1
0.23,0.61,0.46,592.25
0.23,0.61,0.46,600.33
0.23,0.61,0.38,576.28
0.21,0.78,0.38,646.05
0.21,0.85,0.38,619.15
0.21,0.85,0.46,565.13
0.21,0.85,0.38,601
0.21,0.85,0.46,603
0.23,0.85,0.38,656.91
0.23,0.85,0.46,653.41
0.26,0.78,0.38,634.97
0.26,0.78,0.46,610.98
0.26,0.85,0.31,628.95
0.26,0.85,0.38,583.11
0.28,0.85,0.31,515.14
0.28,0.85,0.31,491.18
0.28,0.92,0.23,425.29
0.28,0.92,0.15,415.31
0.28,0.92,0.15,403.33
0.28,0.92,0.15,445.66
0.31,0.85,0.15,431.28
0.31,0.92,0.08,449.8
0.31,0.92,0.23,514.59
0.31,0.92,0.31,569.53
0.31,0.92,0.23,560.2
0.31,0.92,0.23,620.06
0.31,0.92,0.31,630.58
0.31,0.85,0.31,632.28
0.28,0.92,0.38,607.53
0.28,0.85,0.46,595.06
0.28,0.85,0.46,615.76
0.28,0.85,0.46,612.85
0.28,0.85,0.46,628.82
0.28,0.85,0.38,655.72
0.28,0.92,0.38,595.36
0.28,0.92,0.38,591.01
0.28,0.92,0.46,585.02
0.28,0.85,0.46,505.16
0.28,0.85,0.38,513.14
0.28,0.85,0.46,449.25
0.26,0.92,0.54,437.27
0.26,0.85,0.62,443.26
0.26,0.85,0.62,413.37
0.23,0.92,0.46,416.17
0.23,0.85,0.62,430.82
0.23,0.85,0.62,468.99
0.23,0.85,0.54,532.56
0.23,0.85,0.38,574.59
0.23,0.85,0.46,592.56
0.23,0.85,0.38,630.66
0.23,0.92,0.38,639.07
0.23,0.92,0.38,668.33
0.23,0.92,0.46,668.41
0.23,0.92,0.38,644.16
0.23,0.92,0.38,609.46
0.23,0.85,0.46,638.96
0.18,0.85,0.54,681
0.18,0.85,0.46,697.81
0.18,0.85,0.54,662
0.18,0.85,0.38,619.96
0.15,0.92,0.46,611.65
0.15,0.85,0.38,533.88
0.15,0.85,0.38,509.02
0.15,0.85,0.38,488.5
0.15,0.85,0.54,490.18
0.15,0.85,0.46,455.29
0.15,0.78,0.54,447.25
0.13,0.85,0.46,445.26
0.13,0.78,0.46,457.3
0.13,0.71,0.54,459.23
0.1,0.71,0.38,543.09
0.1,0.78,0.38,609.06
0.13,0.66,0.54,616.97
0.15,0.6,0.46,640.93
0.15,0.66,0.54,628.95
0.18,0.6,0.54,640.93
0.18,0.55,0.46,662.9
0.21,0.51,0.46,581.07
0.21,0.46,0.46,617.8
0.18,0.55,0.54,630.95
0.15,0.6,0.38,702.03
0.15,0.6,0.38,697.72
0.15,0.6,0.46,668.3
0.15,0.6,0.38,634.68
0.15,0.6,0.46,657.39
0.15,0.6,0.46,567.43
0.15,0.6,0.38,530.22
0.15,0.6,0.46,497.78
0.13,0.66,0.46,475.03
0.13,0.66,0.46,491.77
0.13,0.66,0.38,439.23
0.13,0.66,0.38,449.74
0.13,0.66,0.38,450.66
0.13,0.66,0.38,464.89
0.13,0.71,0.46,512.39
0.15,0.66,0.38,571.32
0.15,0.6,0.46,595.28
0.15,0.6,0.46,601
0.15,0.66,0.54,567.05
0.13,0.78,0.46,539.1
0.1,0.85,0.46,503.16
0.13,0.85,0.46,483.27
0.13,0.78,0.62,481.26
0.13,0.71,0.69,521.13
0.13,0.6,0.62,529.12
0.1,0.66,0.54,525.12
0.1,0.66,0.54,543.09
0.1,0.66,0.54,525.12
0.1,0.66,0.54,497.17
0.08,0.71,0.54,455.81
0.08,0.71,0.54,430.63
0.08,0.77,0.54,378.34
0.08,0.71,0.62,367.06
0.08,0.64,0.62,348.86
0.05,0.71,0.62,382.49
0.05,0.71,0.54,355.22
0.05,0.71,0.62,384.7
0.05,0.64,0.54,454.07
0.03,0.7,0.54,517.14
0.05,0.64,0.62,481.33
0.05,0.64,0.62,481.26
0.08,0.59,0.62,506.48
0.13,0.45,0.54,498.07
0.13,0.49,0.54,506.5
0.1,0.49,0.54,508.27
0.1,0.6,0.62,485.97
0.1,0.6,0.54,474.62
0.1,0.54,0.54,531.11
0.05,0.84,0.54,535.11
0.05,0.71,0.62,543.09
0.05,0.71,0.54,523.13
0.05,0.64,0.54,491.18
0.05,0.64,0.54,495.17
0.05,0.64,0.46,425.41
0.05,0.64,0.54,391.35
0.05,0.64,0.46,353.41
0.03,0.7,0.38,373.38
0.03,0.7,0.46,355.41
0.03,0.7,0.38,345.93
0.03,0.7,0.38,367.11
0,0.77,0.38,389.92
0,0.7,0.38,418.77
0,0.7,0.38,467.9
0.03,0.7,0.54,502.28
0.08,0.59,0.62,532.66
0.1,0.54,0.38,524.26
0.15,0.45,0.46,578.37
0.18,0.41,0.54,531.41
0.15,0.4,0.54,547.09
0.15,0.45,0.46,521.26
0.18,0.41,0.46,525.46
0.15,0.45,0.46,533.8
0.15,0.49,0.38,563.22
0.15,0.54,0.46,600.33
0.13,0.6,0.38,558.62
0.13,0.6,0.31,517.43
0.13,0.6,0.38,479.25
0.13,0.6,0.38,441
0.13,0.6,0.38,395.34
0.13,0.6,0.38,391.35
0.13,0.6,0.38,405.32
0.13,0.6,0.38,367.39
0.13,0.66,0.31,379.37
0.1,0.71,0.31,359.5
0.1,0.78,0.38,393.34
0.1,0.85,0.31,393.34
0.1,0.78,0.46,469.22
0.1,0.78,0.38,473.21
0.1,0.85,0.38,499.17
0.13,0.78,0.31,513.14
0.15,0.71,0.38,521.13
0.21,0.66,0.54,495.23
0.23,0.66,0.46,514.79
0.23,0.66,0.38,477.2
0.21,0.78,0.38,485.8
0.21,0.78,0.38,512.18
0.21,0.78,0.54,523
0.21,0.72,0.46,518.17
0.21,0.72,0.46,520.58
0.21,0.72,0.46,536.06
0.21,0.72,0.38,500.27
0.21,0.72,0.38,462.42
0.21,0.72,0.31,437.2
0.21,0.66,0.38,393.06
0.21,0.66,0.38,372.73
0.21,0.6,0.46,367.41
0.18,0.66,0.46,378.34
0.18,0.66,0.46,393.77
0.18,0.66,0.38,418.34
0.15,0.71,0.23,433.12
0.18,0.66,0.23,475.05
0.18,0.66,0.38,451.9
0.21,0.66,0.31,502.34
0.26,0.51,0.46,506.54
0.26,0.51,0.38,521.9
0.26,0.51,0.38,496.62
0.26,0.55,0.54,493.87
0.26,0.51,0.46,487.57
0.26,0.51,0.46,470.82
0.26,0.51,0.46,502.15
0.23,0.61,0.54,519.24
0.23,0.61,0.54,512.93
0.23,0.61,0.54,506.55
0.21,0.66,0.46,493.87
0.21,0.6,0.46,474.96
0.21,0.6,0.46,445.53
0.21,0.6,0.46,456.04
0.18,0.66,0.38,420.44
0.18,0.66,0.38,399.42
0.18,0.66,0.38,355.27
0.18,0.66,0.39,363.63
0.15,0.71,0.38,371.98
0.13,0.78,0.38,386.69
0.13,0.78,0.31,422.42
0.13,0.78,0.31,476.24
0.15,0.71,0.38,471.68
0.21,0.6,0.38,484.36
0.23,0.55,0.46,500.26
0.28,0.34,0.38,528.78
0.28,0.34,0.46,486.44
0.28,0.28,0.31,509.52
0.31,0.24,0.38,499.17
0.28,0.24,0.38,472.99
0.28,0.24,0.38,502.69
0.26,0.3,0.38,554.9
0.21,0.37,0.38,559.13
0.21,0.55,0.46,571.02
0.18,0.6,0.31,517.01
0.15,0.6,0.38,491.79
0.15,0.54,0.23,451.02
0.13,0.6,0.23,391.02
0.1,0.66,0.15,361.58
0.13,0.66,0.15,348.92
0.08,0.71,0.15,334.2
0.08,0.71,0.15,327.9
0.08,0.71,0.15,378.28
0.05,0.77,0.15,371.98
0.05,0.84,0.08,407.76
0.05,0.84,0,443.49
0.13,0.71,0.08,443.49
0.21,0.55,0.15,462.42
0.26,0.41,0.15,462.42
0.28,0.31,0.23,475.03
0.31,0.28,0.15,477.14
0.33,0.25,0.15,468.65
0.36,0.2,0.15,463.69
0.33,0.25,0.15,482.61
0.33,0.28,0.23,522.54
0.28,0.46,0.46,565.35
0.26,0.51,0.38,565.44
0.23,0.55,0.31,553.08
0.23,0.55,0.31,507.44
0.23,0.61,0.38,523.36
0.23,0.55,0.31,405.47
0.21,0.66,0.31,370.63
0.21,0.66,0.31,348.92
0.21,0.66,0.31,355.22
0.21,0.66,0.38,346.81
0.21,0.66,0.23,336.3
0.23,0.61,0.31,372.03
0.23,0.61,0.23,376.24
0.23,0.61,0.23,363.62
0.23,0.66,0.23,401.4
0.26,0.67,0.15,439.3
0.26,0.67,0.15,439.3
0.26,0.72,0.23,460.32
0.28,0.72,0.23,483.43
0.28,0.78,0.15,464.51
0.26,0.85,0.23,481.33
0.28,0.85,0.15,481.33
0.28,0.85,0.15,487.63
0.28,0.85,0.23,487.57
0.28,0.92,0.15,500.25
0.28,0.92,0.23,531.78
0.31,0.85,0.31,531.78
0.31,0.85,0.31,500.18
0.31,0.85,0.38,522.13
0.31,0.85,0.23,442.68
0.31,0.85,0.15,399.8
0.31,0.85,0.15,368.21
0.31,0.85,0.15,360.28
0.31,0.85,0.23,361.91
0.28,0.92,0.31,335.85
0.28,0.92,0.31,359.42
0.28,0.92,0.31,383.92
0.28,0.92,0.38,410.24
0.28,0.92,0.31,457.08
0.28,0.92,0.38,485.54
0.28,0.92,0.38,514.67
0.28,0.92,0.38,508.68
0.31,0.85,0.38,510.75
0.31,0.85,0.46,496.04
0.28,0.92,0.46,519.16
0.31,0.92,0.38,500.25
0.31,0.92,0.31,491.77
0.31,0.92,0.38,514.96
0.28,0.92,0.23,533.88
0.28,0.92,0.46,554.9
0.28,0.85,0.46,533.88
0.26,0.92,0.38,538.08
0.26,0.85,0.54,510.76
0.26,0.85,0.46,464.52
0.26,0.85,0.46,422.42
0.23,0.85,0.46,407.76
0.23,0.85,0.46,382.54
0.23,0.85,0.54,361.53
0.23,0.85,0.46,404.78
0.23,0.85,0.54,388.86
0.23,0.85,0.54,415.77
0.21,0.85,0.46,436.37
0.21,0.85,0.54,483.3
0.18,0.85,0.54,494.74
0.21,0.78,0.46,513.22
0.18,0.85,0.46,539.1
0.18,0.85,0.46,549.08
0.18,0.85,0.54,565.13
0.21,0.85,0.38,561.99
0.18,0.85,0.54,512.18
0.18,0.92,0.38,495.09
0.21,0.85,0.46,541.05
0.18,0.92,0.38,571.71
0.18,0.92,0.38,563.86
0.18,0.85,0.46,580.12
0.18,0.85,0.46,567.13
0.15,0.92,0.46,546.41
0.15,0.85,0.46,487.57
0.15,0.85,0.38,426.62
0.15,0.85,0.38,384.64
0.15,0.85,0.38,405.72
0.15,0.85,0.46,372.09
0.15,0.85,0.46,390.95
0.15,0.85,0.46,376.24
0.15,0.85,0.38,397.2
0.15,0.85,0.46,447.64
0.13,0.92,0.31,498.07
0.15,0.85,0.38,517.07
0.15,0.85,0.46,542.3
0.15,0.85,0.46,560.38
0.15,0.85,0.46,577.74
0.18,0.71,0.38,579.07
0.18,0.71,0.38,569.97
0.21,0.72,0.38,523.29
0.21,0.6,0.38,565.12
